"datetime","main.aqi","components.co","components.no","components.no2","components.o3","components.so2","components.pm2_5","components.pm10","components.nh3","coord.lon","coord.lat","extraction_date_time","city_name"
"2025-01-09 00:01:20+08:00",2.0,594.14,0.0,20.39,48.64,13.59,15.66,23.19,4.94,120.9169,14.4825,"2025-01-09 00:01:20.731220+08:00","Cavite City"
"2025-01-09 00:01:22+08:00",2.0,407.22,0.15,5.74,6.53,2.27,14.21,18.19,3.93,123.8907,10.3167,"2025-01-09 00:01:22.473605+08:00","Cebu City"
"2025-01-09 00:01:23+08:00",2.0,367.17,0.0,8.31,56.51,6.8,10.41,15.3,2.28,121.1,14.6333,"2025-01-09 00:01:23.764819+08:00","City of Marikina"
"2025-01-09 00:01:25+08:00",2.0,240.33,0.0,1.06,65.8,1.68,3.73,4.16,0.28,123.5833,12.3333,"2025-01-09 00:01:25.128995+08:00","City of Masbate"
"2025-01-09 00:01:26+08:00",1.0,330.45,0.0,4.24,33.98,1.12,6.19,7.18,1.92,122.65,11.15,"2025-01-09 00:01:26.882842+08:00","City of Passi"
"2025-01-09 00:01:28+08:00",2.0,233.65,0.0,0.79,67.23,2.62,2.4,2.69,0.38,123.9833,12.9833,"2025-01-09 00:01:29.009992+08:00","City of Sorsogon"
"2025-01-09 00:01:30+08:00",1.0,417.23,0.08,4.5,4.43,0.7,9.41,10.35,3.1,124.2464,7.2236,"2025-01-09 00:01:30.807893+08:00","Cotabato"
"2025-01-09 00:01:33+08:00",2.0,260.35,0.0,1.06,61.51,0.38,14.01,21.6,0.59,121.5047,17.7061,"2025-01-09 00:01:33.426978+08:00","Dagupan"
"2025-01-09 00:01:35+08:00",1.0,263.69,0.01,5.74,13.05,2.18,6.62,7.38,1.47,124.0272,10.5208,"2025-01-09 00:01:35.979839+08:00","Danao"
"2025-01-09 00:01:37+08:00",2.0,407.22,0.15,5.74,6.53,2.27,14.21,18.19,3.93,123.9469,10.2706,"2025-01-09 00:01:37.712693+08:00","Dapitan"
"2025-01-09 00:01:39+08:00",2.0,423.91,0.0,13.54,58.65,9.89,11.52,15.61,2.88,120.9367,14.3294,"2025-01-09 00:01:39.286769+08:00","Dasmariñas"
"2025-01-09 00:01:40+08:00",1.0,387.19,0.54,8.48,1.97,1.43,7.17,9.5,1.88,125.6128,7.0731,"2025-01-09 00:01:40.985491+08:00","Davao"
"2025-01-09 00:01:43+08:00",1.0,290.39,0.0,4.5,21.28,1.01,4.53,5.55,2.12,125.3572,6.7497,"2025-01-09 00:01:43.238499+08:00","Digos"
"2025-01-09 00:01:44+08:00",1.0,203.61,0.0,1.18,36.12,0.35,0.6,0.69,0.34,123.3414,8.5894,"2025-01-09 00:01:45.061392+08:00","Dipolog"
"2025-01-09 00:01:46+08:00",1.0,257.02,0.0,4.11,25.03,1.1,3.38,4.37,3.52,123.3081,9.3103,"2025-01-09 00:01:46.746055+08:00","Dumaguete"
"2025-01-09 00:01:47+08:00",1.0,220.3,0.0,0.96,33.26,0.41,1.58,1.86,1.62,124.5225,8.5631,"2025-01-09 00:01:47.976179+08:00","El Salvador"
"2025-01-09 00:01:49+08:00",1.0,198.6,0.0,0.78,28.61,0.48,1.3,1.61,0.05,123.4992,10.8403,"2025-01-09 00:01:49.276756+08:00","Escalante"
"2025-01-09 00:01:51+08:00",2.0,460.63,0.0,9.08,43.27,1.48,14.61,18.26,3.67,120.9464,15.3072,"2025-01-09 00:01:51.570097+08:00","Gapan"
"2025-01-09 00:01:53+08:00",2.0,480.65,0.09,7.2,4.56,1.52,12.21,13.95,10.51,125.1717,6.1128,"2025-01-09 00:01:53.883331+08:00","General Santos"
"2025-01-09 00:01:55+08:00",2.0,423.91,0.0,13.54,58.65,9.89,11.52,15.61,2.88,120.8817,14.3869,"2025-01-09 00:01:55.326342+08:00","General Trias"
"2025-01-09 00:01:57+08:00",1.0,211.95,0.0,2.08,21.99,0.22,1.08,1.27,0.63,125.1167,8.8333,"2025-01-09 00:01:57.776023+08:00","Gingoog City"
"2025-01-09 00:01:59+08:00",1.0,370.5,0.0,8.14,22.17,1.77,6.68,8.18,5.13,122.8706,10.0989,"2025-01-09 00:01:59.165748+08:00","Himamaylan"
"2025-01-09 00:02:01+08:00",2.0,540.73,0.0,8.31,30.04,0.85,22.09,25.63,4.56,121.8892,17.1485,"2025-01-09 00:02:01.804578+08:00","Ilagan"
"2025-01-09 00:02:03+08:00",2.0,313.76,0.0,8.23,41.49,5.84,10.83,12.04,0.97,124.4,8.25,"2025-01-09 00:02:03.467004+08:00","Iligan City"
"2025-01-09 00:02:05+08:00",1.0,277.04,0.0,2.44,39.7,0.73,3.64,4.02,1.22,122.55,10.75,"2025-01-09 00:02:05.777987+08:00","Iloilo City"
"2025-01-09 00:02:07+08:00",2.0,594.14,0.0,20.39,48.64,13.59,15.66,23.19,4.94,120.9367,14.4297,"2025-01-09 00:02:07.170378+08:00","Imus"
"2025-01-09 00:02:09+08:00",1.0,250.34,0.0,1.21,59.37,5.54,7.46,8.1,0.65,123.4167,13.4167,"2025-01-09 00:02:09.120096+08:00","Iriga City"
"2025-01-09 00:02:10+08:00",1.0,260.35,0.0,3.68,30.4,1.45,3.0,3.85,1.6,122.9888,10.2048,"2025-01-09 00:02:11.030670+08:00","Isabela"
"2025-01-09 00:02:12+08:00",2.0,547.41,0.07,14.4,10.19,2.56,15.56,18.25,14.95,122.8122,9.9889,"2025-01-09 00:02:12.266832+08:00","Kabankalan"
"2025-01-09 00:02:14+08:00",3.0,867.84,0.14,26.73,3.53,4.41,33.14,37.57,29.89,125.0894,7.0083,"2025-01-09 00:02:14.604562+08:00","Kidapawan"
"2025-01-09 00:02:16+08:00",2.0,741.01,0.09,15.59,4.51,2.92,20.27,24.06,20.52,124.8469,6.5031,"2025-01-09 00:02:16.950507+08:00","Koronadal"
"2025-01-09 00:02:18+08:00",1.0,233.65,0.0,1.95,33.26,1.25,3.02,3.75,0.53,122.9208,10.4233,"2025-01-09 00:02:18.863414+08:00","La Carlota"
"2025-01-09 00:02:20+08:00",1.0,313.76,0.0,7.11,37.91,1.89,6.6,7.12,6.84,125.7022,6.0872,"2025-01-09 00:02:20.457981+08:00","Lamitan"
"2025-01-09 00:02:22+08:00",2.0,277.04,0.0,1.33,70.81,0.41,7.52,10.45,0.85,120.5936,18.1989,"2025-01-09 00:02:22.909825+08:00","Laoag"
"2025-01-09 00:02:24+08:00",2.0,407.22,0.15,5.74,6.53,2.27,14.21,18.19,3.93,123.9494,10.3103,"2025-01-09 00:02:24.786296+08:00","Lapu-Lapu City"
"2025-01-09 00:02:26+08:00",2.0,594.14,0.0,20.39,48.64,13.59,15.66,23.19,4.94,120.9828,14.4506,"2025-01-09 00:02:26.451742+08:00","Las Piñas"
"2025-01-09 00:02:28+08:00",2.0,253.68,0.0,1.78,62.23,6.68,4.26,4.8,0.59,123.7333,13.1333,"2025-01-09 00:02:28.724670+08:00","Legazpi City"
"2025-01-09 00:02:30+08:00",2.0,243.66,0.0,0.92,67.95,7.27,5.48,5.91,0.5,123.5325,13.2403,"2025-01-09 00:02:30.513827+08:00","Ligao"
"2025-01-09 00:02:32+08:00",2.0,247.0,0.0,3.04,66.52,2.38,8.03,9.41,0.92,121.1667,13.95,"2025-01-09 00:02:32.701633+08:00","Lipa City"
"2025-01-09 00:02:33+08:00",1.0,273.71,0.0,2.21,35.05,0.6,4.15,4.45,1.03,122.5967,10.8794,"2025-01-09 00:02:33.875062+08:00","Lucena"
"2025-01-09 00:02:36+08:00",1.0,273.71,0.0,2.21,35.05,0.6,4.15,4.45,1.03,122.4347,10.8925,"2025-01-09 00:02:36.221822+08:00","Maasin"
"2025-01-09 00:02:38+08:00",2.0,514.03,0.0,10.63,32.9,1.24,16.28,21.6,3.77,120.5736,15.2216,"2025-01-09 00:02:38.118143+08:00","Mabalacat City"
"2025-01-09 00:02:39+08:00",3.0,1028.06,0.04,34.62,23.25,19.31,27.25,38.1,6.08,121.0327,14.5503,"2025-01-09 00:02:39.611050+08:00","Makati City"
"2025-01-09 00:02:42+08:00",1.0,323.77,0.0,3.0,59.37,1.12,6.51,9.2,1.77,119.9379,15.6361,"2025-01-09 00:02:42.119985+08:00","Malabon"
"2025-01-09 00:02:44+08:00",2.0,460.63,0.02,16.62,5.81,2.35,10.35,12.89,17.73,125.0833,8.15,"2025-01-09 00:02:44.198767+08:00","Malaybalay"
"2025-01-09 00:02:46+08:00",2.0,297.07,0.0,3.43,63.66,1.25,11.15,12.92,1.63,120.8117,14.8419,"2025-01-09 00:02:46.809470+08:00","Malolos"
"2025-01-09 00:02:48+08:00",3.0,1028.06,0.04,34.62,23.25,19.31,27.25,38.1,6.08,121.0409,14.5832,"2025-01-09 00:02:48.386684+08:00","Mandaluyong City"
"2025-01-09 00:02:50+08:00",2.0,407.22,0.15,5.74,6.53,2.27,14.21,18.19,3.93,123.9333,10.3333,"2025-01-09 00:02:50.755658+08:00","Mandaue City"
"2025-01-09 00:02:52+08:00",2.0,377.18,0.0,9.43,55.79,5.19,11.51,15.62,2.6,120.9822,14.6042,"2025-01-09 00:02:52.708330+08:00","Manila"
"2025-01-09 00:02:54+08:00",3.0,680.92,0.01,16.45,13.77,3.22,27.36,31.03,24.57,124.2928,7.9986,"2025-01-09 00:02:54.898311+08:00","Marawi"
"2025-01-09 00:02:57+08:00",1.0,201.94,0.0,2.19,25.39,0.89,0.67,1.0,0.1,125.4708,9.7339,"2025-01-09 00:02:57.378017+08:00","Mati"
"2025-01-09 00:02:59+08:00",2.0,377.18,0.0,9.43,55.79,5.19,11.51,15.62,2.6,120.9608,14.7369,"2025-01-09 00:02:59.410828+08:00","Meycauayan"
"2025-01-09 00:03:00+08:00",2.0,390.53,0.0,4.33,39.34,0.73,12.56,14.03,2.09,120.9031,15.7161,"2025-01-09 00:03:00.891118+08:00","Muñoz"
"2025-01-09 00:03:02+08:00",2.0,230.31,0.0,0.43,70.81,2.27,8.15,9.47,0.11,123.1814,13.6192,"2025-01-09 00:03:03.066627+08:00","Naga"
"2025-01-09 00:03:05+08:00",2.0,377.18,0.0,9.43,55.79,5.19,11.51,15.62,2.6,120.95,14.6667,"2025-01-09 00:03:05.726934+08:00","Navotas"
"2025-01-09 00:03:08+08:00",2.0,377.18,0.0,6.34,52.21,3.67,13.62,17.26,1.43,120.2828,14.8292,"2025-01-09 00:03:08.322536+08:00","Olongapo"
"2025-01-09 00:03:10+08:00",1.0,347.14,0.28,5.1,4.02,0.74,6.39,8.24,2.15,124.6075,11.0064,"2025-01-09 00:03:10.121914+08:00","Ormoc"
"2025-01-09 00:03:12+08:00",1.0,200.27,0.0,0.58,32.9,0.12,0.5,0.6,0.34,123.8044,8.4858,"2025-01-09 00:03:12.733770+08:00","Oroquieta"
"2025-01-09 00:03:14+08:00",1.0,297.07,0.11,6.86,7.33,1.01,5.02,6.92,3.61,123.8333,8.15,"2025-01-09 00:03:14.880534+08:00","Ozamiz City"
"2025-01-09 00:03:16+08:00",2.0,534.06,0.01,12.68,10.28,3.22,14.85,17.47,20.52,123.437,7.8257,"2025-01-09 00:03:16.121929+08:00","Pagadian"
"2025-01-09 00:03:17+08:00",1.0,337.12,0.0,3.98,52.93,0.74,9.79,10.77,1.98,121.0833,15.55,"2025-01-09 00:03:17.650223+08:00","Palayan City"
"2025-01-09 00:03:19+08:00",1.0,327.11,1.03,5.14,0.84,1.0,6.58,8.95,1.95,125.6842,7.3081,"2025-01-09 00:03:19.906112+08:00","Panabo"
"2025-01-09 00:03:22+08:00",3.0,1028.06,0.04,34.62,23.25,19.31,27.25,38.1,6.08,121.0175,14.4816,"2025-01-09 00:03:22.319837+08:00","Paranaque City"
"2025-01-09 00:03:24+08:00",3.0,1028.06,0.04,34.62,23.25,19.31,27.25,38.1,6.08,121.065,14.587,"2025-01-09 00:03:24.665531+08:00","Pasig"
"2025-01-09 00:03:26+08:00",1.0,223.64,0.0,1.61,24.68,0.48,2.17,2.4,0.27,118.7333,9.7333,"2025-01-09 00:03:26.283570+08:00","Puerto Princesa City"
"2025-01-09 00:03:28+08:00",2.0,367.17,0.0,8.31,56.51,6.8,10.41,15.3,2.28,121.0333,14.6333,"2025-01-09 00:03:28.451096+08:00","Quezon City"
"2025-01-09 00:03:29+08:00",2.0,340.46,0.0,3.04,45.06,0.43,13.13,14.73,1.63,121.6201,17.1189,"2025-01-09 00:03:29.889908+08:00","Roxas"
"2025-01-09 00:03:31+08:00",1.0,198.6,0.0,0.78,28.61,0.48,1.3,1.61,0.05,123.4242,10.9447,"2025-01-09 00:03:31.662935+08:00","Sagay"
"2025-01-09 00:03:32+08:00",2.0,300.41,0.0,3.47,60.08,1.54,11.16,13.74,1.16,120.5431,14.7678,"2025-01-09 00:03:32.967800+08:00","Samal"
"2025-01-09 00:03:34+08:00",2.0,340.46,0.0,3.86,52.93,0.8,10.61,11.71,1.9,120.8931,15.5448,"2025-01-09 00:03:34.341169+08:00","San Carlos"
"2025-01-09 00:03:35+08:00",2.0,317.1,0.0,1.05,87.98,0.83,15.21,17.5,0.4,120.3166,16.6159,"2025-01-09 00:03:35.757136+08:00","San Fernando"
"2025-01-09 00:03:37+08:00",2.0,263.69,0.0,1.8,53.64,0.37,10.81,16.61,1.2,121.8712,17.8927,"2025-01-09 00:03:37.595256+08:00","San Jose"
"2025-01-09 00:03:39+08:00",2.0,253.68,0.0,1.34,68.67,0.76,10.01,11.54,0.63,121.0453,14.8139,"2025-01-09 00:03:39.963461+08:00","San Jose del Monte"
"2025-01-09 00:03:41+08:00",1.0,293.73,0.0,1.54,47.92,0.37,7.67,10.0,2.03,120.4583,17.7422,"2025-01-09 00:03:41.506360+08:00","San Juan"
"2025-01-09 00:03:43+08:00",2.0,427.25,0.0,8.31,52.21,2.8,14.43,17.86,3.07,120.6197,14.9696,"2025-01-09 00:03:43.469485+08:00","San Pablo"
"2025-01-09 00:03:45+08:00",2.0,460.63,0.0,7.11,33.26,0.82,18.91,24.27,4.12,121.8833,17.2,"2025-01-09 00:03:45.377310+08:00","San Pedro"
"2025-01-09 00:03:47+08:00",2.0,340.46,0.0,3.86,52.93,0.8,10.61,11.71,1.9,120.9378,15.4238,"2025-01-09 00:03:47.408979+08:00","Santa Rosa"
"2025-01-09 00:03:49+08:00",1.0,303.75,0.0,1.22,54.36,0.44,8.11,9.48,2.03,120.4449,17.2939,"2025-01-09 00:03:49.621707+08:00","Santiago"
"2025-01-09 00:03:52+08:00",2.0,303.75,0.0,2.25,50.78,0.42,13.44,17.73,1.25,121.7645,17.3997,"2025-01-09 00:03:52.131101+08:00","Santo Tomas"
"2025-01-09 00:03:53+08:00",1.0,250.34,0.0,2.12,33.98,1.13,4.29,5.01,0.55,122.9667,10.8,"2025-01-09 00:03:53.653554+08:00","Silay City"
"2025-01-09 00:03:55+08:00",1.0,293.73,0.0,4.28,26.11,0.97,3.71,4.34,1.93,122.4042,9.7519,"2025-01-09 00:03:55.205199+08:00","Sipalay"
"2025-01-09 00:03:56+08:00",1.0,201.94,0.0,2.19,25.39,0.89,0.67,1.0,0.1,125.5,9.75,"2025-01-09 00:03:56.594347+08:00","Surigao City"
"2025-01-09 00:03:57+08:00",1.0,233.65,0.0,1.13,57.22,5.78,4.58,5.12,0.49,123.7336,13.3586,"2025-01-09 00:03:57.750273+08:00","Tabaco"
"2025-01-09 00:03:59+08:00",2.0,267.03,0.0,1.16,52.21,0.32,13.83,19.92,0.87,121.4443,17.4189,"2025-01-09 00:03:59.386012+08:00","Tabuk"
"2025-01-09 00:04:01+08:00",1.0,203.61,0.02,2.21,12.16,0.54,1.81,2.7,2.09,125.0,11.25,"2025-01-09 00:04:01.844946+08:00","Tacloban City"
"2025-01-09 00:04:03+08:00",2.0,767.71,0.41,12.17,2.55,1.24,22.04,24.52,7.35,124.6764,6.6925,"2025-01-09 00:04:03.239949+08:00","Tacurong"
"2025-01-09 00:04:05+08:00",1.0,293.73,0.0,8.65,58.65,8.23,9.43,11.36,0.95,120.9337,14.1059,"2025-01-09 00:04:05.883977+08:00","Tagaytay City"
"2025-01-09 00:04:07+08:00",3.0,1028.06,0.04,34.62,23.25,19.31,27.25,38.1,6.08,121.0792,14.5243,"2025-01-09 00:04:07.558588+08:00","Taguig"
"2025-01-09 00:04:09+08:00",2.0,223.64,0.0,0.34,69.38,0.45,9.19,15.65,0.0,122.9226,14.1343,"2025-01-09 00:04:09.414592+08:00","Talisay"
"2025-01-09 00:04:10+08:00",2.0,280.38,0.0,7.88,60.08,8.58,9.29,11.51,1.03,121.1498,14.0863,"2025-01-09 00:04:10.575121+08:00","Tanauan"
"2025-01-09 00:04:13+08:00",1.0,226.97,0.0,1.71,12.52,0.44,1.96,2.66,2.34,126.1986,9.0783,"2025-01-09 00:04:13.191688+08:00","Tandag"
"2025-01-09 00:04:14+08:00",1.0,250.34,0.0,2.12,33.98,1.13,4.29,5.01,0.55,122.9306,10.6339,"2025-01-09 00:04:14.433419+08:00","Tangub"
"2025-01-09 00:04:16+08:00",1.0,257.02,0.0,3.3,25.39,0.69,4.29,4.93,1.16,123.1583,9.5153,"2025-01-09 00:04:16.499107+08:00","Tanjay"
"2025-01-09 00:04:18+08:00",2.0,350.48,0.0,4.58,57.94,0.95,10.37,12.82,2.88,120.5986,15.4889,"2025-01-09 00:04:18.638320+08:00","Tarlac City"
"2025-01-09 00:04:20+08:00",2.0,236.99,0.0,1.56,64.37,1.42,9.9,11.83,0.34,121.5911,14.0289,"2025-01-09 00:04:21.006633+08:00","Tayabas"
"2025-01-09 00:04:22+08:00",1.0,220.3,0.0,2.14,28.61,0.74,2.0,3.0,0.97,123.6333,10.3833,"2025-01-09 00:04:22.736150+08:00","Toledo City"
"2025-01-09 00:04:25+08:00",2.0,297.07,0.0,2.21,53.64,0.45,14.75,21.84,1.6,121.7269,17.6131,"2025-01-09 00:04:25.254111+08:00","Tuguegarao"
"2025-01-09 00:04:26+08:00",2.0,507.36,0.0,10.71,33.98,2.27,15.9,18.93,5.45,120.5711,15.9761,"2025-01-09 00:04:27.059120+08:00","Urdaneta"
"2025-01-09 00:04:28+08:00",1.0,267.03,0.0,3.04,16.81,0.55,2.71,3.61,1.25,124.5725,11.1089,"2025-01-09 00:04:28.332645+08:00","Valencia"
"2025-01-09 00:04:29+08:00",2.0,377.18,0.0,9.43,55.79,5.19,11.51,15.62,2.6,120.9667,14.7,"2025-01-09 00:04:29.582492+08:00","Valenzuela"
"2025-01-09 00:04:31+08:00",1.0,213.62,0.0,0.89,34.33,1.09,2.83,3.17,0.21,123.0778,10.9,"2025-01-09 00:04:31.164858+08:00","Victorias"
"2025-01-09 00:04:33+08:00",1.0,297.07,0.0,1.52,48.64,0.5,6.74,8.41,2.25,120.3869,17.5747,"2025-01-09 00:04:33.393592+08:00","Vigan"
"2025-01-09 00:04:34+08:00",1.0,500.68,0.32,12.68,5.5,3.99,8.27,9.38,9.12,122.0696,6.9135,"2025-01-09 00:04:35.056153+08:00","Zamboanga City"
"2025-01-09 02:00:01+08:00",2.0,460.63,0.0,7.28,43.99,2.74,15.84,18.74,4.05,119.9811,16.1561,"2025-01-09 02:00:01.120646+08:00","Alaminos"
"2025-01-09 02:00:02+08:00",2.0,447.27,0.0,8.48,31.83,1.21,15.82,20.37,2.31,120.5833,15.15,"2025-01-09 02:00:02.830892+08:00","Angeles City"
"2025-01-09 02:00:04+08:00",1.0,297.07,0.0,2.01,43.99,0.35,7.83,9.22,1.08,121.19,15.6181,"2025-01-09 02:00:04.911350+08:00","Antipolo"
"2025-01-09 02:00:06+08:00",2.0,233.65,0.0,1.09,62.94,1.55,3.41,3.81,0.32,123.5085,12.2285,"2025-01-09 02:00:06.942353+08:00","Bacolod"
"2025-01-09 02:00:08+08:00",2.0,534.06,0.0,17.14,50.07,12.04,15.36,21.96,4.18,120.929,14.459,"2025-01-09 02:00:08.964091+08:00","Bacoor"
"2025-01-09 02:00:11+08:00",1.0,236.99,0.0,1.99,30.4,1.24,3.28,3.95,0.64,122.8333,10.5333,"2025-01-09 02:00:11.643255+08:00","Bago City"
"2025-01-09 02:00:13+08:00",2.0,587.46,0.0,8.31,26.11,2.03,19.2,22.53,2.95,120.5931,16.4164,"2025-01-09 02:00:13.465770+08:00","Baguio"
"2025-01-09 02:00:14+08:00",1.0,247.0,0.0,3.0,23.25,0.61,4.12,4.72,1.31,123.1228,9.5911,"2025-01-09 02:00:14.678546+08:00","Bais"
"2025-01-09 02:00:15+08:00",2.0,303.75,0.0,2.96,61.51,1.52,12.38,15.12,1.2,120.5361,14.6761,"2025-01-09 02:00:16.043188+08:00","Balanga"
"2025-01-09 02:00:18+08:00",2.0,267.03,0.0,0.96,73.67,0.33,7.84,11.71,0.84,120.5649,18.0554,"2025-01-09 02:00:18.490644+08:00","Batac City"
"2025-01-09 02:00:19+08:00",2.0,260.35,0.0,4.5,55.79,2.86,10.52,12.39,1.41,121.05,13.75,"2025-01-09 02:00:19.861655+08:00","Batangas City"
"2025-01-09 02:00:21+08:00",1.0,277.04,0.0,3.17,17.88,0.41,5.1,5.71,1.46,122.8011,9.3636,"2025-01-09 02:00:21.940267+08:00","Bayawan"
"2025-01-09 02:00:23+08:00",2.0,236.99,0.0,0.4,76.53,4.89,7.9,8.48,0.06,123.7135,13.4083,"2025-01-09 02:00:23.453781+08:00","Baybay"
"2025-01-09 02:00:25+08:00",1.0,253.68,0.32,3.13,0.34,0.69,6.7,7.62,2.19,125.7675,8.7561,"2025-01-09 02:00:25.927813+08:00","Bayugan"
"2025-01-09 02:00:28+08:00",1.0,267.03,0.02,4.07,12.16,0.65,2.76,3.58,1.69,125.0336,11.0725,"2025-01-09 02:00:28.446277+08:00","Bislig"
"2025-01-09 02:00:30+08:00",2.0,300.41,0.0,7.45,66.52,8.58,11.7,15.35,1.71,121.0807,14.3427,"2025-01-09 02:00:30.459985+08:00","Biñan"
"2025-01-09 02:00:32+08:00",1.0,211.95,0.0,1.71,22.89,0.33,1.23,1.64,0.55,124.0055,11.0517,"2025-01-09 02:00:32.504092+08:00","Bogo"
"2025-01-09 02:00:34+08:00",1.0,175.24,0.0,0.65,19.31,0.14,0.72,1.01,0.2,125.4319,11.6081,"2025-01-09 02:00:34.363241+08:00","Borongan"
"2025-01-09 02:00:36+08:00",1.0,293.73,0.1,3.73,0.76,0.45,6.03,7.22,1.39,125.5436,8.9492,"2025-01-09 02:00:36.791914+08:00","Butuan"
"2025-01-09 02:00:38+08:00",1.0,310.42,0.0,5.44,3.4,0.69,4.88,5.74,2.03,125.5344,9.1236,"2025-01-09 02:00:38.317800+08:00","Cabadbaran"
"2025-01-09 02:00:40+08:00",2.0,347.14,0.0,3.51,47.92,0.66,10.54,11.68,2.12,120.9667,15.4833,"2025-01-09 02:00:40.812947+08:00","Cabanatuan City"
"2025-01-09 02:00:42+08:00",2.0,300.41,0.0,7.45,66.52,8.58,11.7,15.35,1.71,121.1262,14.2726,"2025-01-09 02:00:42.361544+08:00","Cabuyao"
"2025-01-09 02:00:44+08:00",1.0,201.94,0.0,0.76,28.61,0.57,1.69,2.0,0.16,123.2856,10.9506,"2025-01-09 02:00:44.540037+08:00","Cadiz"
"2025-01-09 02:00:46+08:00",3.0,700.95,0.0,20.56,10.19,3.99,27.68,31.06,12.79,124.6472,8.4822,"2025-01-09 02:00:47.039041+08:00","Cagayan de Oro"
"2025-01-09 02:00:49+08:00",2.0,250.34,0.0,4.46,64.37,4.41,10.9,13.04,0.69,120.8133,13.9324,"2025-01-09 02:00:49.217621+08:00","Calaca"
"2025-01-09 02:00:51+08:00",2.0,300.41,0.0,7.45,66.52,8.58,11.7,15.35,1.71,121.1653,14.2117,"2025-01-09 02:00:51.838592+08:00","Calamba"
"2025-01-09 02:00:53+08:00",2.0,243.66,0.0,6.17,62.94,5.48,10.4,12.19,0.25,121.1803,13.4117,"2025-01-09 02:00:53.581378+08:00","Calapan"
"2025-01-09 02:00:55+08:00",1.0,220.3,0.0,0.79,28.61,4.59,3.87,4.36,0.28,124.6,12.0667,"2025-01-09 02:00:55.906841+08:00","Calbayog City"
"2025-01-09 02:00:57+08:00",2.0,350.48,0.0,7.37,57.22,4.65,12.75,16.58,2.57,120.9667,14.65,"2025-01-09 02:00:57.284662+08:00","Caloocan City"
"2025-01-09 02:00:59+08:00",2.0,353.81,0.0,2.96,21.82,0.58,12.38,14.14,2.95,120.4517,17.1947,"2025-01-09 02:00:59.541523+08:00","Candon"
"2025-01-09 02:01:01+08:00",2.0,687.6,1.84,19.54,0.82,2.71,23.15,25.34,19.0,123.1964,10.3864,"2025-01-09 02:01:01.979291+08:00","Canlaon"
"2025-01-09 02:01:03+08:00",1.0,283.72,0.01,4.8,15.56,1.76,6.41,9.87,4.69,123.6402,10.1061,"2025-01-09 02:01:03.754784+08:00","Carcar"
"2025-01-09 02:01:06+08:00",2.0,300.41,0.0,7.45,66.52,8.58,11.7,15.35,1.71,121.0576,14.3132,"2025-01-09 02:01:06.143801+08:00","Carmona"
"2025-01-09 02:01:08+08:00",1.0,206.95,0.0,1.15,15.74,0.81,1.85,2.25,0.84,124.8861,11.7753,"2025-01-09 02:01:08.233747+08:00","Catbalogan"
"2025-01-09 02:01:09+08:00",2.0,433.92,0.0,6.51,33.26,0.95,17.54,20.5,16.47,121.7725,16.9347,"2025-01-09 02:01:10.067530+08:00","Cauayan"
"2025-01-09 02:01:11+08:00",2.0,534.06,0.0,17.14,50.07,12.04,15.36,21.96,4.18,120.9169,14.4825,"2025-01-09 02:01:11.491099+08:00","Cavite City"
"2025-01-09 02:01:13+08:00",2.0,390.53,0.28,5.48,3.98,2.06,13.8,17.11,4.18,123.8907,10.3167,"2025-01-09 02:01:14.017332+08:00","Cebu City"
"2025-01-09 02:01:15+08:00",2.0,347.14,0.0,7.03,55.08,6.5,12.32,17.15,2.25,121.1,14.6333,"2025-01-09 02:01:15.934839+08:00","City of Marikina"
"2025-01-09 02:01:17+08:00",2.0,233.65,0.0,1.09,62.94,1.55,3.41,3.81,0.32,123.5833,12.3333,"2025-01-09 02:01:17.267355+08:00","City of Masbate"
"2025-01-09 02:01:19+08:00",1.0,313.76,0.0,3.21,41.84,1.13,5.9,6.52,1.69,122.65,11.15,"2025-01-09 02:01:19.281551+08:00","City of Passi"
"2025-01-09 02:01:21+08:00",2.0,233.65,0.0,0.66,66.52,2.65,2.85,3.09,0.36,123.9833,12.9833,"2025-01-09 02:01:21.449015+08:00","City of Sorsogon"
"2025-01-09 02:01:23+08:00",2.0,440.6,0.2,4.28,1.97,0.53,11.64,12.33,3.2,124.2464,7.2236,"2025-01-09 02:01:23.508022+08:00","Cotabato"
"2025-01-09 02:01:24+08:00",2.0,257.02,0.0,0.91,62.94,0.31,12.77,19.93,0.57,121.5047,17.7061,"2025-01-09 02:01:25.015466+08:00","Dagupan"
"2025-01-09 02:01:27+08:00",1.0,247.0,0.01,7.2,12.16,2.89,6.74,7.22,1.33,124.0272,10.5208,"2025-01-09 02:01:27.183214+08:00","Danao"
"2025-01-09 02:01:29+08:00",2.0,390.53,0.28,5.48,3.98,2.06,13.8,17.11,4.18,123.9469,10.2706,"2025-01-09 02:01:29.734817+08:00","Dapitan"
"2025-01-09 02:01:31+08:00",2.0,397.21,0.0,11.48,61.51,8.94,12.85,16.78,2.5,120.9367,14.3294,"2025-01-09 02:01:31.740600+08:00","Dasmariñas"
"2025-01-09 02:01:34+08:00",1.0,343.8,0.34,5.83,1.59,1.06,7.78,10.09,2.66,125.6128,7.0731,"2025-01-09 02:01:34.144351+08:00","Davao"
"2025-01-09 02:01:36+08:00",1.0,293.73,0.0,3.94,20.03,0.82,5.02,6.0,1.6,125.3572,6.7497,"2025-01-09 02:01:36.494224+08:00","Digos"
